 185       127400.jpg       127403.jpg   1      25.6000     7.3459    10.8000    20.0037     0.6387    16.8271     5.6643 
 186       127401.jpg       127402.jpg   1      12.1000     7.3102     1.7000     3.1685     0.6291     7.3646     5.6408 
 187       127401.jpg       127403.jpg   1      31.4000     7.3603    13.6000    23.1822     0.6152    28.6227     5.6363 
 188       127402.jpg       127403.jpg   1      48.0000     7.3638    15.2000    26.3479     0.9314    26.4718     5.5923 
 189       127500.jpg       127501.jpg   1     102.2000     6.4813    22.9000    43.5396     0.8421    32.3327     5.5193 
 190       127502.jpg       127503.jpg   1     107.4000     6.4566    18.1000    38.9249     0.9485    15.0505     5.5709 
 191       127600.jpg       127601.jpg   1     104.0000     7.1871    28.8000    94.2631     0.8197    37.5614     5.6576 
 192       127600.jpg       127602.jpg   1      83.1000     7.1827    67.1000   141.7133     0.8537    24.2892     5.6777 
 193       127601.jpg       127602.jpg   1      67.4000     6.3669    56.0000    60.6422     0.9253    22.1912     5.5853 
 194       127700.jpg       127701.jpg   1      32.3000     6.2222     3.0000     8.9854     0.9719     1.6282     5.6000 
 195       128001.jpg       128002.jpg   1     270.5000     7.0504    12.2000    19.1078     0.8765    19.6200     5.6901 
 196       128300.jpg       128301.jpg   1       1.7000     5.4344     0.2000     0.7279     0.8463     0.5376     5.6235 
 197       128600.jpg       128601.jpg   1      72.3000     5.0250     2.6000     4.8697     0.9360     6.5240     5.6646 
 198       128900.jpg       128901.jpg   1     229.0000     6.9797     8.0000    65.2194     0.8469    29.8069     5.6949 
 199       129100.jpg       129101.jpg   1     129.6000     6.9547     6.9000    31.4678     0.9155    15.3525     5.6380 
 200       129600.jpg       129601.jpg   1     110.6000     7.3931    68.7000   176.0041     0.8607    36.8017     5.7227 
 201 2013-07-09_11.04.06_HDR.jpg 2013-07-09_11.04.23_HDR.jpg   1     427.1000     6.7862    26.6000    50.6623     0.8555    36.3358     5.6481 
 202 2013-07-09_14.03.03.jpg 2013-07-09_14.03.04_HDR.jpg   1      88.5000     2.9328    53.0000   127.7407     0.7699    53.0572     5.5476 
 203 2013-07-10_16.31.22.jpg 2013-07-10_16.31.24_HDR.jpg   1     241.7000     2.4257   167.4000   226.5989     0.6164   178.9851     5.5095 
 204 2013-07-10_16.38.43.jpg 2013-07-10_16.38.44_HDR.jpg   1     246.2000     1.9546   194.5000   396.3720     0.7070   194.6847     5.6245 
 205 2013-07-10_16.51.13.jpg 2013-07-10_16.51.14_HDR.jpg   1     269.8000     2.2886    81.2000   115.2838     0.8176    87.2809     5.6490 
 206 2013-07-10_18.17.05.jpg 2013-07-10_18.17.07_HDR.jpg   1      97.4000     1.6393    11.9000    17.3660     0.9374    16.2478     5.7032 
 207 2013-07-12_16.55.21.jpg 2013-07-12_16.55.22_HDR.jpg   1     254.1000     3.1408    12.7000    27.7670     0.8687    19.6070     5.6337 
 208     DSC02378.JPG     DSC02384.JPG   1     226.8000     6.8674     7.9000    10.7468     0.8920    15.6619     5.7054 
 209     DSCF0287.JPG     DSCF0288.JPG   1     553.3000     7.0861     9.4000    36.6067     0.8798    26.7633     5.7403 
 211     DSCF0415.JPG     DSCF0416.JPG   1     231.8000     6.7755    15.5000    87.0205     0.8149    20.1068     5.7063 
 212     DSCF0417.JPG     DSCF0419.JPG   1     218.9000     6.8133     8.3000   118.1960     0.8200    19.6661     5.6996 
 213     DSCF0422.JPG     DSCF0423.JPG   1     654.0000     7.4449   128.9000   118.3050     0.8892   150.0239     5.7378 
 214     DSCF0586.JPG     DSCF0588.JPG   1     133.4000     6.7508    25.0000    39.2798     0.8825    15.2690     5.6905 
 215     DSCF0644.JPG     DSCF0645.JPG   1     236.2000     6.4379    16.4000    17.3558     0.9209    25.5775     5.7410 
 216     DSCF0650.JPG     DSCF0651.JPG   1     218.4000     6.3702    26.7000    22.8330     0.9082    30.8172     5.7262 
 217     DSCF0676.JPG     DSCF0677.JPG   1     267.3000     7.2509    42.7000    75.8596     0.8652    46.7026     5.6812 
 218     DSCF0710.JPG     DSCF0711.JPG   1     118.6000     5.6164    11.4000   207.8271     0.7603    17.2192     5.6996 
 219     DSCF0743.JPG     DSCF0745.JPG   1     283.8000     7.1454    12.5000     6.8226     0.9101    30.3911     5.7631 
 220     DSCF0747.JPG     DSCF0748.JPG   1     164.7000     6.5612    36.2000    40.2139     0.8069    22.6314     5.7209 
 221     DSCF0784.JPG     DSCF0785.JPG   1     228.9000     7.2014    31.1000    15.1349     0.8398    41.4622     5.7346 
 222     DSCF0797.JPG     DSCF0798.JPG   1     282.1000     7.0444    50.0000    58.6252     0.9157    51.0105     5.7272 
 223     IMG_0084.JPG     IMG_0085.JPG   1     282.1000     6.7280    13.3000    13.7109     0.9406    31.4830     5.6899 
 224     IMG_0084.JPG     IMG_0086.JPG   1     402.7000     7.1878    89.6000    93.1746     0.8707    92.0166     5.7160 
 225     IMG_0084.JPG     IMG_0087.JPG   1     287.6000     6.8339    13.7000     8.8887     0.9261    29.3290     5.6887 
 226     IMG_0084.JPG     IMG_0088.JPG   1     369.3000     7.0745   117.6000   130.7531     0.8176    98.0913     5.7079 
 227     IMG_0084.JPG     IMG_0089.JPG   1     344.1000     7.0642    38.9000    41.7248     0.8422    56.3386     5.7047 
 228     IMG_0085.JPG     IMG_0086.JPG   1     461.5000     7.2486   134.7000   149.0955     0.8514   131.0743     5.7108 
 229     IMG_0085.JPG     IMG_0087.JPG   1     207.7000     4.6956     4.6000     4.2464     0.9493    26.1459     5.6704 
 230     IMG_0085.JPG     IMG_0088.JPG   1     478.5000     7.1336   161.0000   180.3565     0.8222   161.5040     5.7030 
 231     IMG_0085.JPG     IMG_0089.JPG   1     357.7000     6.9738    54.1000    64.3371     0.8537    65.4423     5.6932 
 232     IMG_0086.JPG     IMG_0087.JPG   1     408.8000     7.2667   117.4000   117.2976     0.8628   105.8392     5.7122 
 234     IMG_0086.JPG     IMG_0089.JPG   1     416.2000     7.2003    39.5000    34.5954     0.8564    85.1136     5.7046 
 236     IMG_0087.JPG     IMG_0089.JPG   1     352.6000     6.9622    47.8000    45.7553     0.8772    72.8711     5.6928 
 237     IMG_0088.JPG     IMG_0089.JPG   1     312.5000     6.6701    39.7000    36.7804     0.9208    40.4433     5.6812 
 238     IMG_0090.JPG     IMG_0091.JPG   1     345.2000     7.0238    20.0000    13.5305     0.8913    32.4032     5.7149 
 239     IMG_0090.JPG     IMG_0094.JPG   1     419.6000     7.4603    38.6000    49.3165     0.8089    47.5262     5.7240 
 241     IMG_0091.JPG     IMG_0094.JPG   1     432.4000     7.5063    41.2000    65.9023     0.8556    63.5396     5.7285 
 242     IMG_0094.JPG     IMG_0095.JPG   1     426.5000     7.3021    39.0000    27.3090     0.8829    49.1543     5.7243 
 243     IMG_0096.JPG     IMG_0097.JPG   1     378.8000     6.4492     4.0000    39.5524     0.9007    17.2821     5.7167 
 244     IMG_0098.JPG     IMG_0099.JPG   1     228.6000     6.4032     7.6000    69.8383     0.8777    37.4062     5.6682 
 245     IMG_0098.JPG     IMG_0100.JPG   1     258.9000     7.0714    14.4000    31.0994     0.8588    30.1541     5.6829 
 246     IMG_0099.JPG     IMG_0100.JPG   1     239.5000     7.1082    32.3000   176.3283     0.8225    40.7584     5.6780 
 247     IMG_0102.JPG     IMG_0103.JPG   1     161.7000     6.8374    16.2000    12.3859     0.8669    20.2825     5.6399 
 248     IMG_0104.JPG     IMG_0105.JPG   1     261.5000     6.9337    18.2000    11.3234     0.8959    26.1499     5.6093 
 249     IMG_0107.JPG     IMG_0108.JPG   1     205.4000     6.7575     3.7000    29.0157     0.8941    13.2851     5.6991 
 250     IMG_0107.JPG     IMG_0109.JPG   1     251.5000     7.4157    16.6000    58.9924     0.8799    30.2296     5.7296 
 251     IMG_0107.JPG     IMG_0110.JPG   1     252.1000     7.4264    15.0000    98.3017     0.8663    28.4028     5.7259 
 254     IMG_0108.JPG     IMG_0109.JPG   1     229.7000     7.4160    14.9000   153.8904     0.8317    26.0831     5.7327 
 255     IMG_0108.JPG     IMG_0110.JPG   1     241.6000     7.4362    15.4000   219.9097     0.8159    24.6688     5.7311 
 256     IMG_0108.JPG     IMG_0113.JPG   1     225.8000     7.1082    14.7000   106.5530     0.8596    18.6359     5.7246 
 258     IMG_0109.JPG     IMG_0110.JPG   1     184.3000     6.3265     0.8000     6.6107     0.9458     9.7115     5.7156 
 259     IMG_0111.JPG     IMG_0112.JPG   1     190.7000     6.9667     6.4000     9.5959     0.9385    17.7832     5.6961 
 260     IMG_0113.JPG     IMG_0114.JPG   1     234.0000     6.8071     1.9000     3.8177     0.9488    13.8651     5.7179 
 261     IMG_0266.JPG     IMG_0267.JPG   1     287.2000     6.8004    10.1000     6.2325     0.9144    24.3577     5.7164 
 262     IMG_0272.JPG     IMG_0273.JPG   1     105.5000     6.6362     2.0000     1.2900     0.9432     6.0510     5.6799 
 264     IMG_0284.JPG     IMG_0285.JPG   1     118.3000     5.6774     3.5000     3.6462     0.9190     9.4625     5.6150 
 265     IMG_0304.JPG     IMG_0305.JPG   1      76.6000     6.9279    39.5000    50.8637     0.7980    28.8480     5.6241 
 266     IMG_0311.JPG     IMG_0312.JPG   1     371.8000     6.7793   142.3000   138.3736     0.7694   106.2449     5.7113 
 267     IMG_0311.JPG     IMG_0313.JPG   1     528.8000     7.1382   165.6000   298.6147     0.8400   229.7463     5.7157 
 268     IMG_0312.JPG     IMG_0313.JPG   1     774.2000     7.0523   487.2000   565.8892     0.7312   432.6180     5.7057 
 269     IMG_0314.JPG     IMG_0315.JPG   1     301.3000     6.4739    19.2000    55.3198     0.8137    37.2510     5.6899 
 270     IMG_0609.JPG     IMG_0610.JPG   1     107.2000     6.5206    19.1000    18.0926     0.9159    33.1972     5.5395 
 271     IMG_0611.JPG     IMG_0612.JPG   1     312.2000     6.5127     4.3000     9.9941     0.8920    11.9627     5.5174 
